source,target,type,weight
tt0126170,tt0275140,Undirected,2
tt0126170,tt0112123,Undirected,11
tt0126170,tt0101188,Undirected,18
tt0126170,tt0088526,Undirected,6
tt0126170,tt0088527,Undirected,2
tt0126170,tt0077003,Undirected,3
tt0364782,tt0364845,Undirected,2
tt0364782,tt1600194,Undirected,6
tt0364782,tt1600199,Undirected,2
tt0364782,tt0174378,Undirected,4
tt0364782,tt0072562,Undirected,48
tt0364782,tt0413573,Undirected,3
tt0364782,tt0118303,Undirected,2
tt0364782,tt0165581,Undirected,3
tt0364782,tt0086687,Undirected,3
tt0364782,tt0106028,Undirected,2
tt0364782,tt0275137,Undirected,2
tt0364782,tt0426697,Undirected,2
tt0364782,tt0297494,Undirected,2
tt0364782,tt0088559,Undirected,3
tt0364782,tt1086761,Undirected,15
tt0364782,tt0103359,Undirected,2
tt0364782,tt1358522,Undirected,2
tt0364782,tt0395843,Undirected,7
tt0364782,tt0112022,Undirected,2
tt0364782,tt1986770,Undirected,2
tt0364782,tt0369179,Undirected,4
tt0364782,tt1615919,Undirected,3
tt0364782,tt1825133,Undirected,5
tt0364782,tt1219024,Undirected,4
tt0364782,tt0182576,Undirected,22
tt0364782,tt0285333,Undirected,2
tt0364782,tt0086765,Undirected,2
tt0364782,tt0101120,Undirected,6
tt0364782,tt0810788,Undirected,4
tt0364782,tt0458254,Undirected,36
tt0364782,tt0098904,Undirected,11
tt0364782,tt0115167,Undirected,2
tt0364782,tt0115369,Undirected,11
tt0364782,tt1480684,Undirected,2
tt0364782,tt0278866,Undirected,3
tt0364782,tt0108778,Undirected,7
tt0364782,tt2741602,Undirected,3
tt0364782,tt0852863,Undirected,9
tt0364782,tt0320970,Undirected,2
tt0364782,tt1442462,Undirected,10
tt0364782,tt0106053,Undirected,98
tt0364782,tt0106052,Undirected,115
tt0364782,tt0914387,Undirected,3
tt0364782,tt0402711,Undirected,3
tt0364782,tt0112111,Undirected,5
tt0364782,tt1595859,Undirected,6
tt0364782,tt0096697,Undirected,30
tt0364782,tt0410975,Undirected,6
tt0364782,tt0111945,Undirected,11
tt0364782,tt0361227,Undirected,20
tt0364782,tt0368530,Undirected,2
tt0364782,tt0363307,Undirected,13
tt0364782,tt0312081,Undirected,2
tt0364782,tt0063951,Undirected,16
tt0364782,tt1190689,Undirected,2
tt0364782,tt0092400,Undirected,7
tt0364782,tt0979432,Undirected,2
tt0364782,tt0264263,Undirected,2
tt0364782,tt2193041,Undirected,2
tt0364782,tt0247091,Undirected,4
tt0364782,tt1551632,Undirected,2
tt0364782,tt0460637,Undirected,3
tt0364782,tt1073507,Undirected,2
tt0364782,tt0096542,Undirected,6
tt0364782,tt1327801,Undirected,10
tt0364782,tt1131746,Undirected,4
tt0364782,tt0437005,Undirected,17
tt0364782,tt0397442,Undirected,11
tt0364782,tt0321018,Undirected,4
tt0364782,tt0460649,Undirected,8
tt0364782,tt2467372,Undirected,2
tt0364782,tt0330251,Undirected,5
tt0364782,tt3530232,Undirected,4
tt0364782,tt0098948,Undirected,4
tt0364782,tt0200276,Undirected,6
tt0364782,tt0106080,Undirected,5
tt0364782,tt1583607,Undirected,11
tt0364782,tt0098763,Undirected,2
tt0364782,tt0118375,Undirected,11
tt0364782,tt2087571,Undirected,2
tt0364782,tt0157246,Undirected,5
tt0364782,tt0790772,Undirected,2
tt0364782,tt0821375,Undirected,2
tt0364782,tt1195935,Undirected,7
tt0364782,tt0386676,Undirected,2
tt0364782,tt0417299,Undirected,2
tt0364782,tt0264235,Undirected,14
tt0364782,tt1845307,Undirected,2
tt0364782,tt0239195,Undirected,3
tt0364782,tt0353049,Undirected,9
tt0364782,tt0086759,Undirected,5
tt0364782,tt0383126,Undirected,2
tt0364782,tt0115320,Undirected,3
tt0364782,tt0367279,Undirected,5
tt0364782,tt0373732,Undirected,2
tt0364782,tt0367274,Undirected,2
tt0364782,tt0105946,Undirected,2
tt0364782,tt0115378,Undirected,3
tt0364782,tt0197182,Undirected,8
tt0364782,tt0147746,Undirected,3
tt0364782,tt0121955,Undirected,2
tt0364782,tt0115082,Undirected,4
tt0364782,tt0115083,Undirected,2
tt0364782,tt1758772,Undirected,2
tt0364782,tt0381798,Undirected,7
tt0364782,tt1936532,Undirected,2
tt0364782,tt1255913,Undirected,2
tt0364782,tt0096684,Undirected,3
tt0364782,tt0346369,Undirected,7
tt0364782,tt0086770,Undirected,3
tt0364782,tt1850458,Undirected,3
tt0364782,tt0364828,Undirected,20
tt0364782,tt0248654,Undirected,2
tt0364782,tt0103491,Undirected,3
tt0364782,tt1741256,Undirected,2
tt0364782,tt0163507,Undirected,4
tt0364782,tt0115200,Undirected,2
tt0364782,tt0088571,Undirected,2
tt0364782,tt2710104,Undirected,2
tt0364782,tt0412175,Undirected,3
tt0364782,tt1826940,Undirected,3
tt0364782,tt0397306,Undirected,5
tt0364782,tt0452046,Undirected,3
tt0364782,tt0437745,Undirected,9
tt0364782,tt0212671,Undirected,5
tt0364782,tt0437741,Undirected,16
tt0364782,tt2182229,Undirected,2
tt0364782,tt0934814,Undirected,3
tt0364782,tt1828327,Undirected,3
tt0364782,tt0460091,Undirected,8
tt0364782,tt0321021,Undirected,3
tt0364782,tt0285351,Undirected,4
tt0364782,tt0115147,Undirected,81
tt0364782,tt1842530,Undirected,4
tt0364782,tt1839578,Undirected,6
tt0364782,tt0491738,Undirected,4
tt0364782,tt0319931,Undirected,27
tt0364782,tt2281375,Undirected,5
tt0364782,tt1637574,Undirected,42
tt0364782,tt0108757,Undirected,8
tt0364782,tt1486217,Undirected,2
tt0364782,tt0098800,Undirected,13
tt0364782,tt1515193,Undirected,3
tt0364782,tt1439629,Undirected,4
tt0364782,tt0118364,Undirected,10
tt0364782,tt0118360,Undirected,3
tt0364782,tt0368479,Undirected,2
tt0364782,tt1587669,Undirected,2
tt0364782,tt0106004,Undirected,7
tt0364782,tt0094540,Undirected,2
tt0364782,tt0206512,Undirected,2
tt0364782,tt0312172,Undirected,5
tt0364782,tt2197797,Undirected,2
tt0364782,tt0106179,Undirected,2
tt0364782,tt0426371,Undirected,3
tt0364782,tt2056366,Undirected,2
tt0364782,tt0103484,Undirected,8
tt0364782,tt0092312,Undirected,3
tt0364782,tt0758737,Undirected,2
tt0364782,tt0106057,Undirected,3
tt0364782,tt0083413,Undirected,2
tt0364782,tt0460627,Undirected,4
tt0364782,tt2070791,Undirected,3
tt0364782,tt0386180,Undirected,3
tt0364782,tt1299365,Undirected,3
tt0364782,tt0489606,Undirected,4
tt0364782,tt0169414,Undirected,2
tt0364782,tt0458290,Undirected,2
tt0364782,tt0115341,Undirected,6
tt0364782,tt0983514,Undirected,2
tt0364782,tt0137330,Undirected,3
tt0364782,tt0092455,Undirected,3
tt0364782,tt0387199,Undirected,17
tt0364782,tt0972534,Undirected,2
tt0364782,tt0158552,Undirected,4
tt0364782,tt1305826,Undirected,2
tt0364782,tt0138967,Undirected,8
tt0364782,tt1181917,Undirected,2
tt0364782,tt0112095,Undirected,2
tt0364782,tt0370194,Undirected,3
tt0364782,tt0106168,Undirected,2
tt0364782,tt0493093,Undirected,7
tt0364782,tt0098830,Undirected,5
tt0364782,tt0118254,Undirected,2
tt0364782,tt1552112,Undirected,3
tt0364782,tt1430587,Undirected,10
tt0364782,tt0103569,Undirected,177
tt0364782,tt0092359,Undirected,3
tt0364782,tt0118276,Undirected,2
tt0364782,tt0203259,Undirected,22
tt0364782,tt1821229,Undirected,2
tt0364782,tt0773264,Undirected,2
tt0364782,tt0496424,Undirected,24
tt0364782,tt0255734,Undirected,2
tt0364782,tt0350448,Undirected,27
tt0364782,tt0759364,Undirected,11
tt0364782,tt0439100,Undirected,3
tt0364782,tt1231460,Undirected,96
tt0364782,tt0379623,Undirected,85
tt0364782,tt0141842,Undirected,5
tt0364782,tt0320037,Undirected,132
tt0364782,tt0159206,Undirected,4
tt0364782,tt0437729,Undirected,60
tt0364782,tt0313043,Undirected,5
tt0364782,tt1280822,Undirected,7
tt0364782,tt0238784,Undirected,2
tt0364782,tt0412142,Undirected,4
tt0364782,tt0448190,Undirected,2
tt0364782,tt0098749,Undirected,9
tt0364782,tt0112056,Undirected,41
tt0364782,tt2372162,Undirected,6
tt0364782,tt1610527,Undirected,2
tt0364782,tt1661326,Undirected,2
tt0364782,tt1597420,Undirected,2
tt0364782,tt0382501,Undirected,2
tt0364782,tt0108927,Undirected,2
tt0364782,tt0361217,Undirected,6
tt0364782,tt0300865,Undirected,5
tt0364782,tt0275140,Undirected,9
tt0364782,tt0101188,Undirected,2
tt0364782,tt1213404,Undirected,2
tt0364782,tt1225901,Undirected,8
tt0364782,tt0077003,Undirected,2
tt0892535,tt0364845,Undirected,76
tt0892535,tt1600194,Undirected,10
tt0892535,tt1600199,Undirected,13
tt0892535,tt0174378,Undirected,13
tt0892535,tt1124373,Undirected,8
tt0892535,tt0072562,Undirected,4
tt0892535,tt0413573,Undirected,66
tt0892535,tt1138475,Undirected,2
tt0892535,tt0462128,Undirected,9
tt0892535,tt0118300,Undirected,3
tt0892535,tt0118303,Undirected,11
tt0892535,tt0071007,Undirected,2
tt0892535,tt0165581,Undirected,16
tt0892535,tt0086687,Undirected,4
tt0892535,tt0286486,Undirected,15
tt0892535,tt2226342,Undirected,4
tt0892535,tt0106028,Undirected,2
tt0892535,tt1843323,Undirected,5
tt0892535,tt0275137,Undirected,4
tt0892535,tt0134247,Undirected,9
tt0892535,tt1001482,Undirected,4
tt0892535,tt0103352,Undirected,3
tt0892535,tt0088559,Undirected,7
tt0892535,tt0925266,Undirected,9
tt0892535,tt0103359,Undirected,3
tt0892535,tt1358522,Undirected,2
tt0892535,tt0395843,Undirected,35
tt0892535,tt0112022,Undirected,39
tt0892535,tt1103987,Undirected,5
tt0892535,tt1986770,Undirected,8
tt0892535,tt0369179,Undirected,17
tt0892535,tt1615919,Undirected,8
tt0892535,tt1825133,Undirected,2
tt0892535,tt1219024,Undirected,53
tt0892535,tt0182576,Undirected,8
tt0892535,tt0455275,Undirected,9
tt0892535,tt0285333,Undirected,20
tt0892535,tt0285331,Undirected,33
tt0892535,tt2183404,Undirected,3
tt0892535,tt0086765,Undirected,27
tt0892535,tt0101120,Undirected,6
tt0892535,tt0810788,Undirected,8
tt0892535,tt0458253,Undirected,41
tt0892535,tt0098904,Undirected,18
tt0892535,tt3205802,Undirected,4
tt0892535,tt0115167,Undirected,10
tt0892535,tt0115369,Undirected,9
tt0892535,tt1723760,Undirected,3
tt0892535,tt0105958,Undirected,6
tt0892535,tt1480684,Undirected,4
tt0892535,tt0278866,Undirected,2
tt0892535,tt0098878,Undirected,2
tt0892535,tt0108778,Undirected,19
tt0892535,tt0852863,Undirected,2
tt0892535,tt0320970,Undirected,7
tt0892535,tt1442462,Undirected,14
tt0892535,tt0106053,Undirected,8
tt0892535,tt0106052,Undirected,13
tt0892535,tt0118421,Undirected,4
tt0892535,tt0460681,Undirected,13
tt0892535,tt0914387,Undirected,5
tt0892535,tt0402711,Undirected,55
tt0892535,tt1567254,Undirected,3
tt0892535,tt0112111,Undirected,12
tt0892535,tt1595859,Undirected,10
tt0892535,tt0084967,Undirected,6
tt0892535,tt1402376,Undirected,5
tt0892535,tt0096697,Undirected,3
tt0892535,tt0410975,Undirected,47
tt0892535,tt0111945,Undirected,7
tt0892535,tt0361227,Undirected,2
tt0892535,tt0368530,Undirected,4
tt0892535,tt0312081,Undirected,6
tt0892535,tt1190689,Undirected,3
tt0892535,tt0092400,Undirected,6
tt0892535,tt0979432,Undirected,2
tt0892535,tt1832979,Undirected,7
tt0892535,tt1821681,Undirected,3
tt0892535,tt0303461,Undirected,5
tt0892535,tt2295809,Undirected,4
tt0892535,tt0247091,Undirected,5
tt0892535,tt1551632,Undirected,16
tt0892535,tt1641384,Undirected,2
tt0892535,tt0460637,Undirected,9
tt0892535,tt0367345,Undirected,6
tt0892535,tt1073507,Undirected,4
tt0892535,tt2249007,Undirected,3
tt0892535,tt0904208,Undirected,7
tt0892535,tt0758745,Undirected,3
tt0892535,tt0096542,Undirected,5
tt0892535,tt0472954,Undirected,10
tt0892535,tt0948538,Undirected,8
tt0892535,tt1327801,Undirected,13
tt0892535,tt2402137,Undirected,6
tt0892535,tt1131746,Undirected,5
tt0892535,tt0437005,Undirected,2
tt0892535,tt0321018,Undirected,3
tt0892535,tt1870479,Undirected,3
tt0892535,tt1416765,Undirected,12
tt0892535,tt0460644,Undirected,32
tt0892535,tt0460649,Undirected,19
tt0892535,tt0330251,Undirected,2
tt0892535,tt2355844,Undirected,2
tt0892535,tt1415889,Undirected,4
tt0892535,tt0103442,Undirected,2
tt0892535,tt0851851,Undirected,6
tt0892535,tt0098948,Undirected,6
tt0892535,tt1837576,Undirected,13
tt0892535,tt1119644,Undirected,3
tt0892535,tt0200276,Undirected,49
tt0892535,tt0106080,Undirected,6
tt0892535,tt1495708,Undirected,2
tt0892535,tt1583607,Undirected,10
tt0892535,tt1442437,Undirected,22
tt0892535,tt2300923,Undirected,4
tt0892535,tt0118375,Undirected,5
tt0892535,tt2288064,Undirected,2
tt0892535,tt1587678,Undirected,3
tt0892535,tt0799922,Undirected,3
tt0892535,tt0157246,Undirected,13
tt0892535,tt0790772,Undirected,5
tt0892535,tt0821375,Undirected,2
tt0892535,tt1593756,Undirected,3
tt0892535,tt1195935,Undirected,2
tt0892535,tt0108684,Undirected,2
tt0892535,tt1235547,Undirected,5
tt0892535,tt0386676,Undirected,10
tt0892535,tt0955346,Undirected,3
tt0892535,tt0111999,Undirected,2
tt0892535,tt0844441,Undirected,12
tt0892535,tt0279600,Undirected,5
tt0892535,tt0417299,Undirected,3
tt0892535,tt0264235,Undirected,15
tt0892535,tt0496275,Undirected,3
tt0892535,tt1845307,Undirected,5
tt0892535,tt1608180,Undirected,6
tt0892535,tt0077000,Undirected,16
tt0892535,tt0086759,Undirected,4
tt0892535,tt1819654,Undirected,3
tt0892535,tt0115320,Undirected,15
tt0892535,tt0367279,Undirected,4
tt0892535,tt0105946,Undirected,9
tt0892535,tt2262383,Undirected,8
tt0892535,tt0103405,Undirected,8
tt0892535,tt0197182,Undirected,10
tt0892535,tt0147746,Undirected,2
tt0892535,tt0121955,Undirected,2
tt0892535,tt3560094,Undirected,4
tt0892535,tt2393813,Undirected,2
tt0892535,tt1839683,Undirected,5
tt0892535,tt0115082,Undirected,9
tt0892535,tt0115083,Undirected,11
tt0892535,tt1332030,Undirected,2
tt0892535,tt0112173,Undirected,5
tt0892535,tt1758772,Undirected,3
tt0892535,tt0112178,Undirected,17
tt0892535,tt0244365,Undirected,20
tt0892535,tt0083399,Undirected,5
tt0892535,tt1586676,Undirected,5
tt0892535,tt1936532,Undirected,6
tt0892535,tt1235099,Undirected,23
tt0892535,tt0460690,Undirected,20
tt0892535,tt1590961,Undirected,3
tt0892535,tt0096684,Undirected,6
tt0892535,tt1819509,Undirected,2
tt0892535,tt2193021,Undirected,2
tt0892535,tt0086770,Undirected,5
tt0892535,tt1582350,Undirected,3
tt0892535,tt0364828,Undirected,26
tt0892535,tt1439741,Undirected,2
tt0892535,tt0112175,Undirected,3
tt0892535,tt0248654,Undirected,16
tt0892535,tt1442464,Undirected,11
tt0892535,tt0103491,Undirected,13
tt0892535,tt1714204,Undirected,16
tt0892535,tt2137109,Undirected,5
tt0892535,tt0306414,Undirected,2
tt0892535,tt0485842,Undirected,10
tt0892535,tt1466074,Undirected,5
tt0892535,tt1741256,Undirected,5
tt0892535,tt0796264,Undirected,2
tt0892535,tt1865769,Undirected,2
tt0892535,tt0083437,Undirected,4
tt0892535,tt0080240,Undirected,3
tt0892535,tt0088571,Undirected,7
tt0892535,tt2006848,Undirected,3
tt0892535,tt1844624,Undirected,5
tt0892535,tt2710104,Undirected,2
tt0892535,tt2693776,Undirected,4
tt0892535,tt1179817,Undirected,13
tt0892535,tt0412175,Undirected,40
tt0892535,tt1826940,Undirected,6
tt0892535,tt0397306,Undirected,8
tt0892535,tt0496343,Undirected,3
tt0892535,tt0452046,Undirected,66
tt0892535,tt0437745,Undirected,5
tt0892535,tt0212671,Undirected,27
tt0892535,tt1493239,Undirected,2
tt0892535,tt0379632,Undirected,2
tt0892535,tt1727387,Undirected,5
tt0892535,tt0162065,Undirected,14
tt0892535,tt2182229,Undirected,3
tt0892535,tt2261391,Undirected,2
tt0892535,tt0934814,Undirected,15
tt0892535,tt0960136,Undirected,13
tt0892535,tt1828327,Undirected,2
tt0892535,tt0460091,Undirected,18
tt0892535,tt0321021,Undirected,68
tt0892535,tt0285351,Undirected,6
tt0892535,tt0472023,Undirected,3
tt0892535,tt0115147,Undirected,4
tt0892535,tt0460651,Undirected,5
tt0892535,tt0460692,Undirected,2
tt0892535,tt1839578,Undirected,8
tt0892535,tt0491738,Undirected,7
tt0892535,tt1632701,Undirected,5
tt0892535,tt1229413,Undirected,8
tt0892535,tt0319931,Undirected,2
tt0892535,tt1582459,Undirected,7
tt0892535,tt1637574,Undirected,4
tt0892535,tt0108757,Undirected,78
tt0892535,tt1486217,Undirected,2
tt0892535,tt2647548,Undirected,2
tt0892535,tt0106079,Undirected,62
tt0892535,tt0098800,Undirected,4
tt0892535,tt1515193,Undirected,3
tt0892535,tt1837642,Undirected,14
tt0892535,tt1439629,Undirected,7
tt0892535,tt0118364,Undirected,10
tt0892535,tt0368479,Undirected,67
tt0892535,tt1587669,Undirected,9
tt0892535,tt0787490,Undirected,2
tt0892535,tt1710308,Undirected,2
tt0892535,tt0106004,Undirected,31
tt0892535,tt0115163,Undirected,7
tt0892535,tt0115270,Undirected,5
tt0892535,tt0094540,Undirected,2
tt0892535,tt0412253,Undirected,14
tt0892535,tt0206511,Undirected,2
tt0892535,tt0363328,Undirected,4
tt0892535,tt0903747,Undirected,5
tt0892535,tt0364817,Undirected,3
tt0892535,tt0874936,Undirected,15
tt0892535,tt1836037,Undirected,8
tt0892535,tt0077031,Undirected,2
tt0892535,tt0201391,Undirected,7
tt0892535,tt0310460,Undirected,8
tt0892535,tt1943524,Undirected,2
tt0892535,tt1442109,Undirected,2
tt0892535,tt0312172,Undirected,37
tt0892535,tt0106179,Undirected,24
tt0892535,tt0426371,Undirected,7
tt0892535,tt2056366,Undirected,2
tt0892535,tt0348914,Undirected,4
tt0892535,tt0103484,Undirected,3
tt0892535,tt0092312,Undirected,7
tt0892535,tt0758737,Undirected,21
tt0892535,tt0106057,Undirected,14
tt0892535,tt1489428,Undirected,11
tt0892535,tt1592154,Undirected,9
tt0892535,tt0083413,Undirected,2
tt0892535,tt0460627,Undirected,58
tt0892535,tt0407362,Undirected,3
tt0892535,tt2070791,Undirected,7
tt0892535,tt0149460,Undirected,3
tt0892535,tt1620950,Undirected,3
tt0892535,tt0118480,Undirected,8
tt0892535,tt0458290,Undirected,2
tt0892535,tt0898266,Undirected,10
tt0892535,tt0115341,Undirected,9
tt0892535,tt0137330,Undirected,3
tt0892535,tt2243973,Undirected,2
tt0892535,tt2022170,Undirected,2
tt0892535,tt0096569,Undirected,4
tt0892535,tt0092455,Undirected,13
tt0892535,tt2172103,Undirected,3
tt0892535,tt0813715,Undirected,12
tt0892535,tt0068098,Undirected,2
tt0892535,tt0108872,Undirected,3
tt0892535,tt0387199,Undirected,10
tt0892535,tt0972534,Undirected,5
tt0892535,tt1695360,Undirected,2
tt0892535,tt0415463,Undirected,2
tt0892535,tt0112167,Undirected,4
tt0892535,tt0158552,Undirected,34
tt0892535,tt2262532,Undirected,6
tt0892535,tt3549044,Undirected,2
tt0892535,tt0108894,Undirected,19
tt0892535,tt0094582,Undirected,3
tt0892535,tt1378167,Undirected,19
tt0892535,tt1252374,Undirected,3
tt0892535,tt0106145,Undirected,15
tt0892535,tt0112095,Undirected,4
tt0892535,tt0370194,Undirected,5
tt0892535,tt0106168,Undirected,10
tt0892535,tt0493093,Undirected,8
tt0892535,tt0165598,Undirected,6
tt0892535,tt0118254,Undirected,32
tt0892535,tt0935095,Undirected,10
tt0892535,tt1552112,Undirected,6
tt0892535,tt2660734,Undirected,2
tt0892535,tt1703925,Undirected,3
tt0892535,tt1135300,Undirected,7
tt0892535,tt0115231,Undirected,2
tt0892535,tt1591493,Undirected,3
tt0892535,tt0112230,Undirected,2
tt0892535,tt0103569,Undirected,18
tt0892535,tt0118276,Undirected,11
tt0892535,tt2402207,Undirected,2
tt0892535,tt0203259,Undirected,24
tt0892535,tt0773262,Undirected,16
tt0892535,tt1266020,Undirected,14
tt0892535,tt0217910,Undirected,2
tt0892535,tt0496424,Undirected,4
tt0892535,tt0255734,Undirected,8
tt0892535,tt0204993,Undirected,2
tt0892535,tt0801425,Undirected,7
tt0892535,tt0485301,Undirected,5
tt0892535,tt0167743,Undirected,2
tt0892535,tt1132290,Undirected,3
tt0892535,tt0439100,Undirected,15
tt0892535,tt1231460,Undirected,6
tt0892535,tt0379623,Undirected,8
tt0892535,tt2805096,Undirected,2
tt0892535,tt1830617,Undirected,3
tt0892535,tt0141842,Undirected,3
tt0892535,tt3107288,Undirected,4
tt0892535,tt0320038,Undirected,2
tt0892535,tt0320037,Undirected,14
tt0892535,tt0159206,Undirected,10
tt0892535,tt1441135,Undirected,6
tt0892535,tt1604099,Undirected,5
tt0892535,tt0437729,Undirected,15
tt0892535,tt0090501,Undirected,3
tt0892535,tt0976192,Undirected,3
tt0892535,tt0313043,Undirected,52
tt0892535,tt1280822,Undirected,14
tt0892535,tt0238784,Undirected,17
tt0892535,tt2071645,Undirected,3
tt0892535,tt0108783,Undirected,2
tt0892535,tt0412142,Undirected,30
tt0892535,tt0389564,Undirected,3
tt0892535,tt0098749,Undirected,15
tt0892535,tt0112056,Undirected,4
tt0892535,tt1661326,Undirected,3
tt0892535,tt0898332,Undirected,5
tt0892535,tt1299368,Undirected,15
tt0892535,tt1597420,Undirected,3
tt0892535,tt0804503,Undirected,19
tt0892535,tt0108927,Undirected,4
tt0892535,tt0361217,Undirected,32
tt0892535,tt0300865,Undirected,6
tt0892535,tt0275140,Undirected,9
tt0892535,tt2406376,Undirected,2
tt0892535,tt0101188,Undirected,4
tt0892535,tt1389371,Undirected,2
tt0892535,tt1213404,Undirected,5
tt0892535,tt0088526,Undirected,4
tt0892535,tt1225901,Undirected,8
tt0892535,tt0362359,Undirected,11
tt0059968,tt0174378,Undirected,2
tt0059968,tt0072562,Undirected,2
tt0059968,tt0071007,Undirected,35
tt0059968,tt0165581,Undirected,2
tt0059968,tt0275137,Undirected,2
tt0059968,tt0088559,Undirected,4
tt0059968,tt0103359,Undirected,6
tt0059968,tt0112022,Undirected,2
tt0059968,tt0182576,Undirected,3
tt0059968,tt0086765,Undirected,37
tt0059968,tt0101120,Undirected,2
tt0059968,tt0098904,Undirected,6
tt0059968,tt0112196,Undirected,2
tt0059968,tt0075596,Undirected,6
tt0059968,tt0105958,Undirected,3
tt0059968,tt0058805,Undirected,68
tt0059968,tt0098878,Undirected,2
tt0059968,tt0108778,Undirected,2
tt0059968,tt0106053,Undirected,4
tt0059968,tt0106052,Undirected,11
tt0059968,tt0057729,Undirected,23
tt0059968,tt0112111,Undirected,2
tt0059968,tt0084967,Undirected,20
tt0059968,tt0096697,Undirected,6
tt0059968,tt0063951,Undirected,2
tt0059968,tt1073507,Undirected,2
tt0059968,tt0096542,Undirected,3
tt0059968,tt0200276,Undirected,3
tt0059968,tt0106080,Undirected,7
tt0059968,tt0057773,Undirected,33
